AT3G43307	AT3G43307	transposable_element_gene	false
AT3G43310	AT3G43310	pseudogene of myosin heavy chain-like protein	false
AT3G43315	AT3G43315	transposable_element_gene	false
AT3G43320	AT3G43320	transposable_element_gene	false
AT3G43330	AT3G43330	transposable_element_gene	false
AT3G43340	AT3G43340	Pseudouridine synthase family protein	false
AT3G43350	AT3G43350	transposable_element_gene	false
AT3G43352	AT3G43352	transposable_element_gene	false
AT3G43355	AT3G43355	transposable_element_gene	false
AT3G43356	AT3G43356	transposable_element_gene	false
AT3G43357	AT3G43357	transposable_element_gene	false
AT3G43358	AT3G43358	transposable_element_gene	false
AT3G43359	AT3G43359	transposable_element_gene	false
AT3G43360	AT3G43360	transposable_element_gene	false
AT3G43370	AT3G43370	transposable_element_gene	false
AT3G43380	AT3G43380	transposable_element_gene	false
AT3G43390	AT3G43390	transposable_element_gene	false
AT3G43400	AT3G43400	ELMO/CED-12 family protein	false
AT3G43402	""	""	true
AT3G43410	AT3G43410	F-box/LRR protein	false
AT3G43415	AT3G43415	F-box/LRR protein	false
AT3G43420	AT3G43420	hypothetical protein	false
AT3G43425	AT3G43425	transposable_element_gene	false
AT3G43430	AT3G43430	RING/U-box superfamily protein	false
AT3G43431	""	""	true
AT3G43432	AT3G43432	hypothetical protein	false
AT3G43433	AT3G43433	transposable_element_gene	false
AT3G43436	AT3G43436	transposable_element_gene	false
AT3G43440	JAZ11	jasmonate-zim-domain protein 11	false
AT3G43442	AT3G43442	transposable_element_gene	false
AT3G43444	AT3G43444	transposable_element_gene	false
AT3G43447	AT3G43447	transposable_element_gene	false
AT3G43450	AT3G43450	transposable_element_gene	false
AT3G43460	AT3G43460	transposable_element_gene	false
AT3G43470	AT3G43470	zinc ion binding / nucleic acid binding protein	false
AT3G43480	AT3G43480	CCHC-type zinc knuckle protein	false
AT3G43485	AT3G43485	transposable_element_gene	false
AT3G43490	AT3G43490	Zinc knuckle (CCHC-type) family protein	false
AT3G43500	AT3G43500	hypothetical protein	false
AT3G43503	AT3G43503	hypothetical protein	false
AT3G43505	LCR30	low-molecular-weight cysteine-rich 30	false
AT3G43510	AT3G43510	transposable_element_gene	false
AT3G43520	AT3G43520	Transmembrane proteins 14C	false
AT3G43521	AT3G43521	transposable_element_gene	false
AT3G43522	AT3G43522	transposable_element_gene	false
AT3G43523	AT3G43523	transposable_element_gene	false
AT3G43524	AT3G43524	transposable_element_gene	false
AT3G43526	AT3G43526	transposable_element_gene	false
AT3G43528	AT3G43528	transposable_element_gene	false
AT3G43530	AT3G43530	transposable_element_gene	false
AT3G43540	AT3G43540	initiation factor 4F subunit (DUF1350)	false
AT3G43546	AT3G43546	transposable_element_gene	false
AT3G43550	AT3G43550	GDSL-like Lipase/Acylhydrolase superfamily protein	false
AT3G43563	AT3G43563	transposable_element_gene	false
AT3G43566	AT3G43566	transposable_element_gene	false
AT3G43570	AT3G43570	GDSL-like Lipase/Acylhydrolase superfamily protein	false
AT3G43571	AT3G43571	transposable_element_gene	false
AT3G43572	AT3G43572	transmembrane protein	false
AT3G43573	AT3G43573	transposable_element_gene	false
AT3G43574	AT3G43574	beta-galactosidase-like protein	false
AT3G43575	AT3G43575	transposable_element_gene	false
AT3G43580	AT3G43580	Beta-galactosidase related protein	false
AT3G43583	AT3G43583	hypothetical protein	false
AT3G43586	AT3G43586	transposable_element_gene	false
AT3G43590	AT3G43590	zinc knuckle (CCHC-type) family protein	false
AT3G43600	AAO2	aldehyde oxidase 2	false
AT3G43610	AT3G43610	Spc97 / Spc98 family of spindle pole body (SBP) component	false
AT3G43620	AT3G43620	transposable_element_gene	false
AT3G43622	AT3G43622	transposable_element_gene	false
AT3G43623	""	""	true
AT3G43625	AT3G43625	transposable_element_gene	false
AT3G43630	AT3G43630	Vacuolar iron transporter (VIT) family protein	false
AT3G43635	AT3G43635	transposable_element_gene	false
AT3G43640	AT3G43640	transposable_element_gene	false
AT3G43645	AT3G43645	hypothetical protein	false
AT3G43650	AT3G43650	transposable_element_gene	false
AT3G43652	AT3G43652	transposable_element_gene	false
AT3G43654	AT3G43654	transposable_element_gene	false
AT3G43657	AT3G43657	transposable_element_gene	false
AT3G43660	AT3G43660	Vacuolar iron transporter (VIT) family protein	false
AT3G43670	AT3G43670	Copper amine oxidase family protein	false
AT3G43675	AT3G43675	transposable_element_gene	false
AT3G43680	AT3G43680	transposable_element_gene	false
AT3G43681	AT3G43681	transposable_element_gene	false
AT3G43682	AT3G43682	hypothetical protein	false
AT3G43684	AT3G43684	transposable_element_gene	false
AT3G43686	AT3G43686	transposable_element_gene	false
AT3G43688	AT3G43688	transposable_element_gene	false
AT3G43690	AT3G43690	transposable_element_gene	false
AT3G43700	BPM6	BTB-POZ and MATH domain 6	false
AT3G43710	AT3G43710	Galactose oxidase/kelch repeat superfamily protein	false
AT3G43715	AT3G43715	transposable_element_gene	false
AT3G43720	LTPG2	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	false
AT3G43722	""	""	true
AT3G43723	AT3G43723	transposable_element_gene	false
AT3G43726	AT3G43726	transposable_element_gene	false
AT3G43730	AT3G43730	transposable_element_gene	false
AT3G43740	AT3G43740	Leucine-rich repeat (LRR) family protein	false
AT3G43750	AT3G43750	RING/U-box protein with C6HC-type zinc finger domain-containing protein	false
AT3G43760	AT3G43760	transposable_element_gene	false
AT3G43770	AT3G43770	transposable_element_gene	false
AT3G43780	AT3G43780	transposable_element_gene	false
AT3G43790	ZIFL2	zinc induced facilitator-like 2	false
AT3G43800	GSTU27	glutathione S-transferase tau 27	false
AT3G43810	CAM7	calmodulin 7	false
AT3G43820	AT3G43820	pseudogene of Copper amine oxidase family protein	false
AT3G43825	AT3G43825	transposable_element_gene	false
AT3G43826	AT3G43826	pseudogene of P-loop containing nucleoside triphosphate hydrolases superfamily protein	false
AT3G43828	AT3G43828	transposable_element_gene	false
AT3G43829	""	""	true
AT3G43830	AT3G43830	transposable_element_gene	false
AT3G43832	AT3G43832	pseudogene of carboxyl-terminal peptidase (DUF239)	false
AT3G43833	AT3G43833	hypothetical protein	false
AT3G43835	AT3G43835	transposable_element_gene	false
AT3G43837	AT3G43837	reverse transcriptase-like protein	false
AT3G43840	AT3G43840	3-oxo-5-alpha-steroid 4-dehydrogenase family protein	false
AT3G43850	AT3G43850	hypothetical protein	false
AT3G43860	GH9A4	glycosyl hydrolase 9A4	false
AT3G43862	AT3G43862	transposable_element_gene	false
AT3G43863	AT3G43863	transposable_element_gene	false
AT3G43864	AT3G43864	transposable_element_gene	false
AT3G43867	AT3G43867	transposable_element_gene	false
AT3G43870	AT3G43870	hypothetical protein	false
AT3G43880	AT3G43880	hypothetical protein	false
AT3G43890	AT3G43890	Cysteine/Histidine-rich C1 domain family protein	false
AT3G43900	""	""	true
AT3G43910	AT3G43910	MutS2	false
AT3G43920	DCL3	dicer-like 3	false
AT3G43930	AT3G43930	BRCT domain-containing DNA repair protein	false
AT3G43940	AT3G43940	hypothetical protein	false
AT3G43950	AT3G43950	Protein kinase superfamily protein	false
AT3G43955	AT3G43955	transposable_element_gene	false
AT3G43960	AT3G43960	Cysteine proteinases superfamily protein	false
AT3G43970	AT3G43970	hypothetical protein	false
AT3G43980	AT3G43980	Ribosomal protein S14p/S29e family protein	false
AT3G43990	AT3G43990	Bromo-adjacent homology (BAH) domain-containing protein	false
AT3G44000	AT3G44000	transposable_element_gene	false
AT3G44005	AT3G44005	pseudogene of Mitochondrial transcription termination factor family protein	false
AT3G44006	AT3G44006	hypothetical protein	false
AT3G44010	AT3G44010	Ribosomal protein S14p/S29e family protein	false
AT3G44020	AT3G44020	thylakoid lumenal P17.1 protein	false
AT3G44030	AT3G44030	pseudogene of nuclease	false
AT3G44035	AT3G44035	transposable_element_gene	false
AT3G44042	SADHU3-1	transposable_element_gene	false
AT3G44045	AT3G44045	transposable_element_gene	false
AT3G44050	AT3G44050	P-loop containing nucleoside triphosphate hydrolases superfamily protein	false
AT3G44060	AT3G44060	F-box/RNI-like superfamily protein	false
AT3G44070	AT3G44070	Glycosyl hydrolase family 35 protein	false
AT3G44080	AT3G44080	F-box family protein	false
AT3G44090	AT3G44090	F-box family protein	false
AT3G44091	""	""	true
AT3G44093	AT3G44093	transposable_element_gene	false
AT3G44096	AT3G44096	transposable_element_gene	false
AT3G44100	AT3G44100	MD-2-related lipid recognition domain-containing protein	false
AT3G44110	J3	DNAJ homologue 3	false
AT3G44115	AT3G44115	ECA1 gametogenesis family protein (DUF784)	false
AT3G44117	AT3G44117	pseudogene of ECA1 gametogenesis family protein (DUF784)	false
AT3G44120	AT3G44120	F-box and associated interaction domains-containing protein	false
AT3G44130	AT3G44130	F-box and associated interaction domains-containing protein	false
AT3G44140	AT3G44140	transmembrane protein	false
AT3G44150	AT3G44150	Expp1 protein	false
AT3G44160	AT3G44160	Outer membrane OMP85 family protein	false
AT3G44170	AT3G44170	plant self-incompatibility protein S1 family protein	false
AT3G44171	""	""	true
AT3G44175	AT3G44175	transposable_element_gene	false
AT3G44180	AT3G44180	syntaxin-related family protein	false
AT3G44190	AT3G44190	FAD/NAD(P)-binding oxidoreductase family protein	false
AT3G44200	NEK6	serine/threonine-protein kinase NEK5	false
AT3G44205	AT3G44205	transposable_element_gene	false
AT3G44210	AT3G44210	hypothetical protein	false
AT3G44212	AT3G44212	""	false
AT3G44215	AT3G44215	transposable_element_gene	false
AT3G44220	AT3G44220	Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family	false
AT3G44230	AT3G44230	transmembrane protein	false
AT3G44235	AT3G44235	transmembrane protein	false
AT3G44240	AT3G44240	Polynucleotidyl transferase, ribonuclease H-like superfamily protein	false
AT3G44245	AT3G44245	pseudogene of cytochrome P450%2C family 71%2C subfamily B%2C polypeptide 21	false
AT3G44250	CYP71B38	cytochrome P450, family 71, subfamily B, polypeptide 38	false
AT3G44260	CAF1a	Polynucleotidyl transferase, ribonuclease H-like superfamily protein	false
AT3G44261	AT3G44261	Pol polyprotein/retrotransposon	false
AT3G44262	AT3G44262	pseudogene of subtilisin-like serine protease 2	false
AT3G44264	AT3G44264	transposable_element_gene	false
AT3G44265	AT3G44265	beta-galactosidase-like protein	false
AT3G44267	AT3G44267	transposable_element_gene	false
AT3G44270	AT3G44270	transposable_element_gene	false
AT3G44274	AT3G44274	pseudogene of Plant self-incompatibility protein S1 family	false
AT3G44280	AT3G44280	peptidyl-prolyl cis-trans isomerase G	false
AT3G44290	NAC060	NAC domain containing protein 60	false
AT3G44300	NIT2	nitrilase 2	false
AT3G44310	NIT1	nitrilase 1	false
AT3G44320	NIT3	nitrilase 3	false
AT3G44325	AT3G44325	transposable_element_gene	false
AT3G44326	AT3G44326	F-box family protein	false
AT3G44330	AT3G44330	M28 Zn-peptidase nicastrin	false
AT3G44340	CEF	hypothetical protein	false
AT3G44350	NAC061	NAC domain containing protein 61	false
AT3G44370	AT3G44370	Membrane insertion protein, OxaA/YidC with tetratricopeptide repeat domain-containing protein	false
AT3G44380	AT3G44380	Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family	false
AT3G44390	AT3G44390	transposable_element_gene	false
AT3G44400	AT3G44400	Disease resistance protein (TIR-NBS-LRR class) family	false
AT3G44405	AT3G44405	hypothetical protein	false
AT3G44410	AT3G44410	pseudogene of Disease resistance protein (TIR-NBS-LRR class) family	false
AT3G44420	AT3G44420	transposable_element_gene	false
AT3G44425	AT3G44425	transposable_element_gene	false
AT3G44428	AT3G44428	ECA1 gametogenesis related family protein	false
AT3G44430	AT3G44430	transmembrane protein	false
AT3G44435	AT3G44435	hypothetical protein	false
AT3G44440	AT3G44440	hypothetical protein	false
AT3G44444	MIR849A	""	false
AT3G44450	AT3G44450	hypothetical protein	false
AT3G44460	DPBF2	Basic-leucine zipper (bZIP) transcription factor family protein	false
AT3G44470	AT3G44470	transposable_element_gene	false
AT3G44480	RPP1	Disease resistance protein (TIR-NBS-LRR class) family	false
AT3G44485	AT3G44485	Low molecular weight phosphotyrosine protein phosphatase	false
AT3G44490	hda17	histone deacetylase 17	false
AT3G44500	AT3G44500	transposable_element_gene	false
AT3G44510	AT3G44510	alpha/beta-Hydrolases superfamily protein	false
AT3G44516	AT3G44516	pseudogene of transmembrane protein	false
AT3G44530	HIRA	histone chaperone HIRA-like protein	false
AT3G44540	FAR4	fatty acid reductase 4	false
AT3G44550	FAR5	fatty acid reductase 5	false
AT3G44555	AT3G44555	hypothetical protein	false
AT3G44560	FAR8	fatty acid reductase 8	false
AT3G44570	AT3G44570	retrotransposon ORF-1 protein	false
AT3G44580	AT3G44580	hypothetical protein	false
AT3G44590	AT3G44590	60S acidic ribosomal protein family	false
AT3G44600	CYP71	cyclophilin71	false
AT3G44605	AT3G44605	transposable_element_gene	false
AT3G44610	AT3G44610	Protein kinase superfamily protein	false
AT3G44620	AT3G44620	protein-tyrosine phosphatase	false
AT3G44630	AT3G44630	Disease resistance protein (TIR-NBS-LRR class) family	false
AT3G44635	AT3G44635	hypothetical protein	false
AT3G44640	AT3G44640	transposable_element_gene	false
AT3G44650	AT3G44650	transposable_element_gene	false
AT3G44660	hda10	histone deacetylase 10	false
AT3G44665	AT3G44665	tyrosine phosphatase	false
AT3G44670	AT3G44670	Disease resistance protein (TIR-NBS-LRR class) family	false
AT3G44680	HDA9	histone deacetylase 9	false
AT3G44690	AT3G44690	hypothetical protein	false
AT3G44695	AT3G44695	transmembrane protein	false
AT3G44700	AT3G44700	transmembrane protein	false
AT3G44703	AT3G44703	transmembrane protein	false
AT3G44704	AT3G44704	hypothetical protein	false
AT3G44705	AT3G44705	transposable_element_gene	false
AT3G44710	AT3G44710	transmembrane protein, putative (DUF247)	false
AT3G44713	AT3G44713	hypothetical protein	false
AT3G44716	AT3G44716	hypothetical protein	false
AT3G44717	AT3G44717	pseudogene of RNA-binding (RRM/RBD/RNP motifs) family protein	false
AT3G44718	AT3G44718	Plant thionin family protein	false
AT3G44720	ADT4	arogenate dehydratase 4	false
AT3G44730	KP1	kinesin-like protein 1	false
AT3G44735	PSK3	PHYTOSULFOKINE 3 PRECURSOR	false
AT3G44740	AT3G44740	Class II aaRS and biotin synthetases superfamily protein	false
AT3G44750	HDA3	histone deacetylase 3	false
AT3G44753	AT3G44753	transmembrane protein	false
AT3G44755	AT3G44755	hypothetical protein	false
AT3G44757	AT3G44757	pseudogene of transmembrane protein	false
AT3G44760	AT3G44760	transmembrane protein	false
AT3G44763	AT3G44763	hypothetical protein	false
AT3G44765	AT3G44765	""	false
AT3G44766	AT3G44766	hypothetical protein	false
AT3G44769	AT3G44769	hypothetical protein	false
AT3G44770	AT3G44770	transmembrane protein, putative (DUF626)	false
AT3G44780	AT3G44780	Cysteine proteinases superfamily protein	false
AT3G44783	""	""	true
AT3G44784	""	""	true
AT3G44785	AT3G44785	Zinc finger C-x8-C-x5-C-x3-H type family protein	false
AT3G44790	AT3G44790	TRAF-like family protein	false
AT3G44793	AT3G44793	transposable_element_gene	false
AT3G44796	AT3G44796	transposable_element_gene	false
AT3G44798	AT3G44798	""	false
AT3G44800	AT3G44800	Meprin and TRAF (MATH) homology domain-containing protein	false
AT3G44810	AT3G44810	F-box family protein	false
AT3G44820	AT3G44820	Phototropic-responsive NPH3 family protein	false
AT3G44830	AT3G44830	Lecithin:cholesterol acyltransferase family protein	false
AT3G44840	AT3G44840	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	false
AT3G44850	AT3G44850	Protein kinase superfamily protein	false
AT3G44860	FAMT	farnesoic acid carboxyl-O-methyltransferase	false
AT3G44870	AT3G44870	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	false
AT3G44880	ACD1	Pheophorbide a oxygenase family protein with Rieske 2Fe-2S domain-containing protein	false
AT3G44890	RPL9	ribosomal protein L9	false
AT3G44900	CHX4	cation/H  exchanger 4	false
AT3G44910	CHX12	cation/H  exchanger 12	false
AT3G44920	CHX11	cation/H  exchanger 11	false
AT3G44930	CHX10	cation/H  exchanger 10	false
AT3G44935	AT3G44935	hypothetical protein	false
AT3G44940	AT3G44940	enabled-like protein (DUF1635)	false
AT3G44950	AT3G44950	glycine-rich protein	false
AT3G44955	AT3G44955	tRNA-Gly	false
AT3G44960	AT3G44960	shugoshin	false
AT3G44970	AT3G44970	Cytochrome P450 superfamily protein	false
AT3G44980	AT3G44980	hypothetical protein	false
AT3G44990	XTH31	xyloglucan endo-transglycosylase-related 8	false
AT3G45000	VPS24.2	SNF7 family protein	false
AT3G45010	scpl48	serine carboxypeptidase-like 48	false
AT3G45020	AT3G45020	Ribosomal L18p/L5e family protein	false
AT3G45030	AT3G45030	Ribosomal protein S10p/S20e family protein	false
AT3G45040	AT3G45040	phosphatidate cytidylyltransferase family protein	false
AT3G45050	AT3G45050	transmembrane protein	false
AT3G45060	NRT2.6	high affinity nitrate transporter 2.6	false
AT3G45070	AT3G45070	P-loop containing nucleoside triphosphate hydrolases superfamily protein	false
AT3G45080	AT3G45080	P-loop containing nucleoside triphosphate hydrolases superfamily protein	false
AT3G45090	AT3G45090	P-loop containing nucleoside triphosphate hydrolases superfamily protein	false
AT3G45093	AT3G45093	Defensin-like (DEFL) family protein	false
AT3G45100	SETH2	UDP-Glycosyltransferase superfamily protein	false
AT3G45110	AT3G45110	hypothetical protein	false
AT3G45120	AT3G45120	transposable_element_gene	false
AT3G45130	LAS1	lanosterol synthase 1	false
AT3G45140	LOX2	lipoxygenase 2	false
AT3G45150	TCP16	TCP domain protein 16	false
AT3G45160	AT3G45160	Putative membrane lipoprotein	false
AT3G45170	GATA14	GATA transcription factor 14	false
AT3G45180	AT3G45180	Ubiquitin-like superfamily protein	false
AT3G45190	AT3G45190	SIT4 phosphatase-associated family protein	false
AT3G45200	AT3G45200	hypothetical protein	false
AT3G45210	AT3G45210	transcription initiation factor TFIID subunit (Protein of unknown function, DUF584)	false
AT3G45220	AT3G45220	Serine protease inhibitor (SERPIN) family protein	false
AT3G45230	AT3G45230	hydroxyproline-rich glycoprotein family protein	false
AT3G45240	GRIK1	geminivirus rep interacting kinase 1	false
AT3G45243	AT3G45243	ECA1 gametogenesis related family protein	false
AT3G45245	AT3G45245	ECA1 gametogenesis related family protein	false
AT3G45248	AT3G45248	ECA1 gametogenesis related family protein	false
AT3G45250	AT3G45250	transposable_element_gene	false
AT3G45252	AT3G45252	ECA1 gametogenesis related family protein	false
AT3G45253	AT3G45253	transposable_element_gene	false
AT3G45256	AT3G45256	transposable_element_gene	false
AT3G45260	AT3G45260	C2H2-like zinc finger protein	false
AT3G45270	AT3G45270	transposable_element_gene	false
AT3G45275	AT3G45275	ECA1 gametogenesis related family protein	false
AT3G45280	SYP72	syntaxin of plants 72	false
AT3G45285	AT3G45285	ECA1 gametogenesis related family protein	false
AT3G45290	MLO3	Seven transmembrane MLO family protein	false
AT3G45300	IVD	isovaleryl-CoA-dehydrogenase	false
AT3G45310	AT3G45310	Cysteine proteinases superfamily protein	false
AT3G45320	AT3G45320	transmembrane protein	false
AT3G45330	AT3G45330	Concanavalin A-like lectin protein kinase family protein	false
AT3G45340	AT3G45340	transposable_element_gene	false
AT3G45350	AT3G45350	transposable_element_gene	false
AT3G45360	AT3G45360	transposable_element_gene	false
AT3G45370	AT3G45370	transposable_element_gene	false
AT3G45380	AT3G45380	transposable_element_gene	false
AT3G45390	AT3G45390	LOW protein: L-type lectin-domain receptor kinase-like protein	false
AT3G45400	AT3G45400	exostosin family protein	false
AT3G45410	AT3G45410	Concanavalin A-like lectin protein kinase family protein	false
AT3G45420	AT3G45420	Concanavalin A-like lectin protein kinase family protein	false
AT3G45430	AT3G45430	Concanavalin A-like lectin protein kinase family protein	false
AT3G45440	AT3G45440	Concanavalin A-like lectin protein kinase family protein	false
AT3G45443	AT3G45443	hypothetical protein	false
AT3G45446	AT3G45446	transposable_element_gene	false
AT3G45450	AT3G45450	Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein	false
AT3G45460	AT3G45460	IBR domain containing protein	false
AT3G45470	AT3G45470	IBR domain containing protein	false
AT3G45480	AT3G45480	RING/U-box protein with C6HC-type zinc finger	false
AT3G45490	AT3G45490	reverse transcriptase-like protein	false
AT3G45500	AT3G45500	hypothetical protein	false
AT3G45510	AT3G45510	RING/U-box protein	false
AT3G45520	AT3G45520	transposable_element_gene	false
AT3G45525	AT3G45525	RING/U-box protein with C6HC-type zinc finger protein	false
AT3G45530	AT3G45530	Cysteine/Histidine-rich C1 domain family protein	false
AT3G45540	AT3G45540	RING/U-box protein with C6HC-type zinc finger	false
AT3G45550	AT3G45550	transposable_element_gene	false
AT3G45555	AT3G45555	RING/U-box protein	false
AT3G45560	AT3G45560	zinc finger (C3HC4-type RING finger) family protein	false
AT3G45570	AT3G45570	RING/U-box protein with C6HC-type zinc finger domain-containing protein	false
AT3G45577	AT3G45577	tRNA-intron endonuclease	false
AT3G45580	AT3G45580	RING/U-box protein with C6HC-type zinc finger	false
AT3G45590	SEN1	splicing endonuclease 1	false
AT3G45600	TET3	tetraspanin3	false
AT3G45610	DOF6	Dof-type zinc finger DNA-binding family protein	false
AT3G45620	AT3G45620	Transducin/WD40 repeat-like superfamily protein	false
AT3G45630	AT3G45630	RNA binding (RRM/RBD/RNP motifs) family protein	false
AT3G45638	AT3G45638	""	false
AT3G45640	MPK3	mitogen-activated protein kinase 3	false
AT3G45645	AT3G45645	transmembrane protein	false
AT3G45650	NAXT1	nitrate excretion transporter1	false
AT3G45660	AT3G45660	Major facilitator superfamily protein	false
AT3G45670	AT3G45670	Protein kinase superfamily protein	false
AT3G45673	AT3G45673	hypothetical protein	false
AT3G45680	AT3G45680	Major facilitator superfamily protein	false
AT3G45690	AT3G45690	Major facilitator superfamily protein	false
AT3G45700	AT3G45700	Major facilitator superfamily protein	false
AT3G45710	AT3G45710	Major facilitator superfamily protein	false
AT3G45720	AT3G45720	Major facilitator superfamily protein	false
AT3G45730	AT3G45730	hypothetical protein	false
AT3G45740	AT3G45740	hydrolase family protein / HAD-superfamily protein	false
AT3G45750	AT3G45750	Nucleotidyltransferase family protein	false
AT3G45755	AT3G45755	transposable_element_gene	false
AT3G45760	AT3G45760	Nucleotidyltransferase family protein	false
AT3G45770	AT3G45770	Polyketide synthase, enoylreductase family protein	false
AT3G45775	AT3G45775	transposable_element_gene	false
AT3G45780	PHOT1	phototropin 1	false
AT3G45790	AT3G45790	Protein kinase superfamily protein	false
AT3G45800	AT3G45800	Plant protein 1589 of unknown function	false
AT3G45810	AT3G45810	ferric reductase-like transmembrane component family protein	false
AT3G45820	AT3G45820	hypothetical protein	false
AT3G45830	AT3G45830	nuclear factor kappa-B-binding-like protein	false
AT3G45840	AT3G45840	Cysteine/Histidine-rich C1 domain family protein	false
AT3G45850	AT3G45850	P-loop containing nucleoside triphosphate hydrolases superfamily protein	false
AT3G45851	AT3G45851	hypothetical protein	false
AT3G45860	CRK4	cysteine-rich RLK (RECEPTOR-like protein kinase) 4	false
AT3G45870	UMAMIT3	nodulin MtN21 /EamA-like transporter family protein	false
AT3G45880	AT3G45880	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	false
AT3G45890	RUS1	root UVB sensitive-like protein (Protein of unknown function, DUF647)	false
AT3G45900	AT3G45900	Ribonuclease P protein subunit P38-like protein	false
AT3G45910	AT3G45910	hypothetical protein	false
AT3G45920	AT3G45920	Protein kinase superfamily protein	false
AT3G45930	AT3G45930	Histone superfamily protein	false
AT3G45935	AT3G45935	tRNA-Val	false
AT3G45940	AT3G45940	Glycosyl hydrolases family 31 protein	false
AT3G45950	AT3G45950	Pre-mRNA splicing Prp18-interacting factor	false
AT3G45955	AT3G45955	tRNA-Val	false
AT3G45960	EXLA3	expansin-like A3	false
AT3G45965	AT3G45965	tRNA-Val	false
AT3G45970	EXLA1	expansin-like A1	false
AT3G45980	HTB9	Histone superfamily protein	false
AT3G45990	AT3G45990	Cofilin/tropomyosin-type actin-binding protein family	false
AT3G46000	ADF2	actin depolymerizing factor 2	false
AT3G46010	ADF1	actin depolymerizing factor 1	false
AT3G46020	AT3G46020	RNA-binding (RRM/RBD/RNP motifs) family protein	false
AT3G46030	HTB11	Histone superfamily protein	false
AT3G46040	RPS15AD	ribosomal protein S15A D	false
AT3G46050	AT3G46050	Galactose oxidase/kelch repeat superfamily protein	false
AT3G46060	RABE1c	RAB GTPase homolog 8A	false
AT3G46070	AT3G46070	C2H2-type zinc finger family protein	false
AT3G46080	AT3G46080	C2H2-type zinc finger family protein	false
AT3G46086	AT3G46086	hypothetical protein	false
AT3G46090	ZAT7	C2H2 and C2HC zinc fingers superfamily protein	false
AT3G46100	HRS1	Histidyl-tRNA synthetase 1	false
AT3G46110	AT3G46110	UPSTREAM OF FLC-like protein (DUF966)	false
AT3G46120	PAP19	purple acid phosphatase 19	false
AT3G46130	MYB48	myb domain protein 48	false
AT3G46140	AT3G46140	Protein kinase superfamily protein	false
AT3G46150	AT3G46150	hypothetical protein	false
AT3G46160	AT3G46160	Protein kinase superfamily protein	false
AT3G46170	AT3G46170	NAD(P)-binding Rossmann-fold superfamily protein	false
AT3G46180	UTR5	UDP-galactose transporter 5	false
AT3G46183	AT3G46183	transposable_element_gene	false
AT3G46186	AT3G46186	pseudogene of RNA-directed DNA polymerase (reverse transcriptase)-related family protein	false
AT3G46190	AT3G46190	TRAF-like family protein	false
AT3G46200	NUDT9	nudix hydrolase homolog 9	false
AT3G46206	""	""	true
AT3G46210	AT3G46210	Ribosomal protein S5 domain 2-like superfamily protein	false
AT3G46220	AT3G46220	E3 UFM1-protein ligase-like protein	false
AT3G46230	HSP17.4	heat shock protein 17.4	false
AT3G46240	AT3G46240	ER protein carbohydrate-binding protein	false
AT3G46250	AT3G46250	pseudogene of receptor protein kinase-like protein	false
AT3G46260	AT3G46260	kinase-like protein	false
AT3G46270	AT3G46270	receptor protein kinase-like protein	false
AT3G46280	AT3G46280	kinase-like protein	false
AT3G46290	HERK1	hercules receptor kinase 1	false
AT3G46300	AT3G46300	hypothetical protein	false
AT3G46310	AT3G46310	hypothetical protein	false
AT3G46320	AT3G46320	Histone superfamily protein	false
AT3G46330	MEE39	Leucine-rich repeat protein kinase family protein	false
AT3G46340	AT3G46340	Leucine-rich repeat protein kinase family protein	false
AT3G46345	AT3G46345	transposable_element_gene	false
AT3G46350	AT3G46350	LRR receptor-like Serine/Threonine-kinase	false
AT3G46355	AT3G46355	LRR receptor-like Serine/Threonine-kinase	false
AT3G46360	AT3G46360	transmembrane protein	false
AT3G46370	AT3G46370	Leucine-rich repeat protein kinase family protein	false
AT3G46375	AT3G46375	transposable_element_gene	false
AT3G46380	AT3G46380	hypothetical protein	false
AT3G46382	AT3G46382	transposable_element_gene	false
AT3G46384	AT3G46384	pseudogene of Protein kinase superfamily protein	false
AT3G46385	AT3G46385	pseudogene of Leucine-rich repeat protein kinase family protein	false
AT3G46387	AT3G46387	transposable_element_gene	false
AT3G46390	AT3G46390	NAC domain protein	false
AT3G46400	AT3G46400	Leucine-rich repeat protein kinase family protein	false
AT3G46410	AT3G46410	Protein kinase superfamily protein	false
AT3G46420	AT3G46420	Leucine-rich repeat protein kinase family protein	false
AT3G46430	AT3G46430	ATP synthase	false
AT3G46440	UXS5	UDP-XYL synthase 5	false
AT3G46450	AT3G46450	SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein	false
AT3G46460	UBC13	ubiquitin-conjugating enzyme 13	false
AT3G46470	AT3G46470	RNA-binding (RRM/RBD/RNP motifs) family protein	false
AT3G46480	AT3G46480	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	false
AT3G46482	AT3G46482	pseudogene of RNA-directed DNA polymerase (reverse transcriptase)-related family protein	false
AT3G46484	AT3G46484	transposable_element_gene	false
